    #kx         ky         Energy       Sx      Sy      Sz
    #Grid-Size:    27   44
    #Band-Index:   40
   -0.251720   -0.031624   -2.202065  -0.082  -0.066   0.200
   -0.220255    0.000000   -2.165582   0.000  -0.024   0.000
   -0.220255    0.031624   -2.162316  -0.184  -0.032  -0.076
   -0.220255    0.063247   -2.157562  -0.048  -0.076  -0.122
   -0.220255    0.094871   -2.153143   0.070  -0.134  -0.150
   -0.220255    0.126495   -2.150705   0.150  -0.190  -0.160
   -0.220255    0.158118   -2.151859   0.202  -0.236  -0.160
   -0.220255    0.189742   -2.158215   0.240  -0.270  -0.154
   -0.220255    0.221365   -2.171507   0.268  -0.290  -0.140
   -0.220255    0.252989   -2.193500   0.290  -0.298  -0.122
   -0.220255    0.284613   -2.225664   0.300  -0.292  -0.100
   -0.220255    0.316236   -2.268672   0.296  -0.258  -0.070
   -0.220255    0.347860   -2.321860   0.264  -0.180  -0.020
   -0.220255    0.379484   -2.382345   0.158   0.026   0.078
   -0.220255    0.411107   -2.444064  -0.006   0.306   0.174
   -0.220255    0.442731   -2.505607  -0.038   0.366   0.164
   -0.220255    0.474354   -2.569275  -0.008   0.354   0.136
   -0.220255    0.505978   -2.635037   0.032   0.334   0.106
   -0.220255    0.537602   -2.702275   0.072   0.312   0.078
   -0.220255    0.569225   -2.770410   0.108   0.290   0.044
   -0.220255    0.600849   -2.838896   0.138   0.266   0.010
   -0.220255    0.632473   -2.907092   0.164   0.238  -0.026
   -0.220255    0.664096   -2.974115   0.184   0.200  -0.070
   -0.220255   -0.695720   -3.038697   0.200   0.152  -0.120
   -0.220255   -0.664096   -3.099057   0.204   0.094  -0.174
   -0.220255   -0.632473   -3.099057  -0.204   0.094   0.174
   -0.220255   -0.600849   -3.038697  -0.200   0.152   0.120
   -0.220255   -0.569225   -2.974115  -0.184   0.200   0.070
   -0.220255   -0.537602   -2.907092  -0.164   0.238   0.026
   -0.220255   -0.505978   -2.838896  -0.138   0.266  -0.010
   -0.220255   -0.474354   -2.770410  -0.108   0.290  -0.044
   -0.220255   -0.442731   -2.702275  -0.072   0.312  -0.078
   -0.220255   -0.411107   -2.635037  -0.032   0.334  -0.106
   -0.220255   -0.379484   -2.569275   0.008   0.354  -0.136
   -0.220255   -0.347860   -2.505607   0.038   0.366  -0.164
   -0.220255   -0.316236   -2.444064   0.006   0.306  -0.174
   -0.220255   -0.284613   -2.382345  -0.158   0.026  -0.078
   -0.220255   -0.252989   -2.321860  -0.264  -0.180   0.020
   -0.220255   -0.221365   -2.268672  -0.296  -0.258   0.070
   -0.220255   -0.189742   -2.225664  -0.300  -0.292   0.100
   -0.220255   -0.158118   -2.193500  -0.290  -0.298   0.122
   -0.220255   -0.126495   -2.171507  -0.268  -0.290   0.140
   -0.220255   -0.094871   -2.158215  -0.240  -0.270   0.154
   -0.220255   -0.063247   -2.151859  -0.202  -0.236   0.160
   -0.220255   -0.031624   -2.150705  -0.150  -0.190   0.160
   -0.188790    0.000000   -2.124427   0.000  -0.068   0.000
   -0.188790    0.031624   -2.117831   0.036  -0.116  -0.046
   -0.188790    0.063247   -2.107061   0.102  -0.178  -0.102
   -0.188790    0.094871   -2.097788   0.154  -0.232  -0.132
   -0.188790    0.126495   -2.094101   0.192  -0.276  -0.138
   -0.188790    0.158118   -2.098115   0.224  -0.310  -0.130
   -0.188790    0.189742   -2.110987   0.246  -0.332  -0.116
   -0.188790    0.221365   -2.133602   0.266  -0.340  -0.100
   -0.188790    0.252989   -2.166587   0.274  -0.330  -0.078
   -0.188790    0.284613   -2.209943   0.264  -0.286  -0.046
   -0.188790    0.316236   -2.262255   0.190  -0.140   0.024
   -0.188790    0.347860   -2.318032  -0.020   0.242   0.152
   -0.188790    0.379484   -2.373099  -0.066   0.372   0.158
   -0.188790    0.411107   -2.430959  -0.020   0.364   0.136
   -0.188790    0.442731   -2.491844   0.040   0.340   0.108
   -0.188790    0.474354   -2.555006   0.096   0.316   0.076
   -0.188790    0.505978   -2.619877   0.146   0.292   0.042
   -0.188790    0.537602   -2.686106   0.186   0.270   0.008
   -0.188790    0.569225   -2.753441   0.216   0.246  -0.030
   -0.188790    0.600849   -2.821571   0.240   0.222  -0.066
   -0.188790    0.632473   -2.890022   0.254   0.194  -0.100
   -0.188790    0.664096   -2.958066   0.266   0.162  -0.138
   -0.188790   -0.695720   -3.024640   0.270   0.124  -0.176
   -0.188790   -0.664096   -3.088276   0.264   0.078  -0.214
   -0.188790   -0.632473   -3.088276  -0.264   0.078   0.214
   -0.188790   -0.600849   -3.024640  -0.270   0.124   0.176
   -0.188790   -0.569225   -2.958066  -0.266   0.162   0.138
   -0.188790   -0.537602   -2.890022  -0.254   0.194   0.100
   -0.188790   -0.505978   -2.821571  -0.240   0.222   0.066
   -0.188790   -0.474354   -2.753441  -0.216   0.246   0.030
   -0.188790   -0.442731   -2.686106  -0.186   0.270  -0.008
   -0.188790   -0.411107   -2.619877  -0.146   0.292  -0.042
   -0.188790   -0.379484   -2.555006  -0.096   0.316  -0.076
   -0.188790   -0.347860   -2.491844  -0.040   0.340  -0.108
   -0.188790   -0.316236   -2.430959   0.020   0.364  -0.136
   -0.188790   -0.284613   -2.373099   0.066   0.372  -0.158
   -0.188790   -0.252989   -2.318032   0.020   0.242  -0.152
   -0.188790   -0.221365   -2.262255  -0.190  -0.140  -0.024
   -0.188790   -0.189742   -2.209943  -0.264  -0.286   0.046
   -0.188790   -0.158118   -2.166587  -0.274  -0.330   0.078
   -0.188790   -0.126495   -2.133602  -0.266  -0.340   0.100
   -0.188790   -0.094871   -2.110987  -0.246  -0.332   0.116
   -0.188790   -0.063247   -2.098115  -0.224  -0.310   0.130
   -0.188790   -0.031624   -2.094101  -0.192  -0.276   0.138
   -0.157325    0.000000   -2.072886   0.000  -0.140   0.000
   -0.157325    0.031624   -2.063877   0.112  -0.186  -0.072
   -0.157325    0.063247   -2.047766   0.144  -0.246  -0.126
   -0.157325    0.094871   -2.037559   0.164  -0.294  -0.142
   -0.157325    0.126495   -2.038752   0.184  -0.330  -0.132
   -0.157325    0.158118   -2.052169   0.210  -0.356  -0.108
   -0.157325    0.189742   -2.077104   0.236  -0.366  -0.078
   -0.157325    0.221365   -2.112566   0.250  -0.346  -0.046
   -0.157325    0.252989   -2.157175   0.212  -0.246   0.000
   -0.157325    0.284613   -2.207835   0.036   0.062   0.086
   -0.157325    0.316236   -2.259615  -0.118   0.348   0.146
   -0.157325    0.347860   -2.312873  -0.090   0.384   0.146
   -0.157325    0.379484   -2.368369  -0.016   0.360   0.132
   -0.157325    0.411107   -2.425557   0.064   0.328   0.108
   -0.157325    0.442731   -2.484060   0.134   0.298   0.074
   -0.157325    0.474354   -2.543871   0.192   0.272   0.038
   -0.157325    0.505978   -2.605186   0.236   0.250   0.002
   -0.157325    0.537602   -2.668205   0.268   0.228  -0.036
   -0.157325    0.569225   -2.732991   0.288   0.208  -0.070
   -0.157325    0.600849   -2.799396   0.304   0.186  -0.104
   -0.157325    0.632473   -2.867026   0.310   0.164  -0.138
   -0.157325    0.664096   -2.935226   0.314   0.138  -0.168
   -0.157325   -0.695720   -3.003064   0.310   0.108  -0.198
   -0.157325   -0.664096   -3.069286   0.302   0.072  -0.228
   -0.157325   -0.632473   -3.069286  -0.302   0.072   0.228
   -0.157325   -0.600849   -3.003064  -0.310   0.108   0.198
   -0.157325   -0.569225   -2.935226  -0.314   0.138   0.168
   -0.157325   -0.537602   -2.867026  -0.310   0.164   0.138
   -0.157325   -0.505978   -2.799396  -0.304   0.186   0.104
   -0.157325   -0.474354   -2.732991  -0.288   0.208   0.070
   -0.157325   -0.442731   -2.668205  -0.268   0.228   0.036
   -0.157325   -0.411107   -2.605186  -0.236   0.250  -0.002
   -0.157325   -0.379484   -2.543871  -0.192   0.272  -0.038
   -0.157325   -0.347860   -2.484060  -0.134   0.298  -0.074
   -0.157325   -0.316236   -2.425557  -0.064   0.328  -0.108
   -0.157325   -0.284613   -2.368369   0.016   0.360  -0.132
   -0.157325   -0.252989   -2.312873   0.090   0.384  -0.146
   -0.157325   -0.221365   -2.259615   0.118   0.348  -0.146
   -0.157325   -0.189742   -2.207835  -0.036   0.062  -0.086
   -0.157325   -0.158118   -2.157175  -0.212  -0.246   0.000
   -0.157325   -0.126495   -2.112566  -0.250  -0.346   0.046
   -0.157325   -0.094871   -2.077104  -0.236  -0.366   0.078
   -0.157325   -0.063247   -2.052169  -0.210  -0.356   0.108
   -0.157325   -0.031624   -2.038752  -0.184  -0.330   0.132
   -0.125860    0.000000   -2.014571   0.000  -0.190   0.000
   -0.125860    0.031624   -2.001615   0.090  -0.238  -0.116
   -0.125860    0.063247   -1.983365   0.100  -0.292  -0.160
   -0.125860    0.094871   -1.979399   0.098  -0.332  -0.150
   -0.125860    0.126495   -1.993053   0.114  -0.364  -0.112
   -0.125860    0.158118   -2.021668   0.148  -0.388  -0.060
   -0.125860    0.189742   -2.061563   0.190  -0.374  -0.002
   -0.125860    0.221365   -2.108477   0.138  -0.156   0.074
   -0.125860    0.252989   -2.157808  -0.060   0.232   0.114
   -0.125860    0.284613   -2.209772  -0.138   0.372   0.126
   -0.125860    0.316236   -2.263976  -0.106   0.380   0.136
   -0.125860    0.347860   -2.318629  -0.024   0.348   0.138
   -0.125860    0.379484   -2.372725   0.068   0.308   0.122
   -0.125860    0.411107   -2.426309   0.154   0.274   0.096
   -0.125860    0.442731   -2.480069   0.220   0.246   0.058
   -0.125860    0.474354   -2.534895   0.268   0.224   0.018
   -0.125860    0.505978   -2.591581   0.302   0.204  -0.022
   -0.125860    0.537602   -2.650655   0.324   0.186  -0.060
   -0.125860    0.569225   -2.712336   0.336   0.170  -0.094
   -0.125860    0.600849   -2.776523   0.344   0.152  -0.126
   -0.125860    0.632473   -2.842839   0.346   0.134  -0.156
   -0.125860    0.664096   -2.910658   0.342   0.114  -0.182
   -0.125860   -0.695720   -2.979122   0.336   0.092  -0.208
   -0.125860   -0.664096   -3.047128   0.326   0.066  -0.234
   -0.125860   -0.632473   -3.047128  -0.326   0.066   0.234
   -0.125860   -0.600849   -2.979122  -0.336   0.092   0.208
   -0.125860   -0.569225   -2.910658  -0.342   0.114   0.182
   -0.125860   -0.537602   -2.842839  -0.346   0.134   0.156
   -0.125860   -0.505978   -2.776523  -0.344   0.152   0.126
   -0.125860   -0.474354   -2.712336  -0.336   0.170   0.094
   -0.125860   -0.442731   -2.650655  -0.324   0.186   0.060
   -0.125860   -0.411107   -2.591581  -0.302   0.204   0.022
   -0.125860   -0.379484   -2.534895  -0.268   0.224  -0.018
   -0.125860   -0.347860   -2.480069  -0.220   0.246  -0.058
   -0.125860   -0.316236   -2.426309  -0.154   0.274  -0.096
   -0.125860   -0.284613   -2.372725  -0.068   0.308  -0.122
   -0.125860   -0.252989   -2.318629   0.024   0.348  -0.138
   -0.125860   -0.221365   -2.263976   0.106   0.380  -0.136
   -0.125860   -0.189742   -2.209772   0.138   0.372  -0.126
   -0.125860   -0.158118   -2.157808   0.060   0.232  -0.114
   -0.125860   -0.126495   -2.108477  -0.138  -0.156  -0.074
   -0.125860   -0.094871   -2.061563  -0.190  -0.374   0.002
   -0.125860   -0.063247   -2.021668  -0.148  -0.388   0.060
   -0.125860   -0.031624   -1.993053  -0.114  -0.364   0.112
   -0.094395    0.000000   -1.948864   0.000  -0.204   0.000
   -0.094395    0.031624   -1.931584   0.048  -0.270  -0.168
   -0.094395    0.063247   -1.918646   0.014  -0.320  -0.170
   -0.094395    0.094871   -1.929748  -0.018  -0.338  -0.110
   -0.094395    0.126495   -1.960914  -0.024  -0.342  -0.028
   -0.094395    0.158118   -2.005565  -0.012  -0.306   0.066
   -0.094395    0.189742   -2.057574  -0.026  -0.084   0.166
   -0.094395    0.221365   -2.111050  -0.104   0.284   0.152
   -0.094395    0.252989   -2.166359  -0.138   0.390   0.118
   -0.094395    0.284613   -2.222940  -0.112   0.376   0.122
   -0.094395    0.316236   -2.278237  -0.036   0.326   0.138
   -0.094395    0.347860   -2.330849   0.060   0.278   0.140
   -0.094395    0.379484   -2.380877   0.152   0.238   0.124
   -0.094395    0.411107   -2.429404   0.228   0.210   0.090
   -0.094395    0.442731   -2.477894   0.284   0.188   0.048
   -0.094395    0.474354   -2.527739   0.324   0.170   0.006
   -0.094395    0.505978   -2.580011   0.348   0.156  -0.036
   -0.094395    0.537602   -2.635374   0.362   0.144  -0.074
   -0.094395    0.569225   -2.694091   0.370   0.130  -0.108
   -0.094395    0.600849   -2.756080   0.370   0.118  -0.138
   -0.094395    0.632473   -2.820958   0.368   0.104  -0.166
   -0.094395    0.664096   -2.888113   0.362   0.088  -0.192
   -0.094395   -0.695720   -2.956739   0.354   0.072  -0.214
   -0.094395   -0.664096   -3.025847   0.344   0.054  -0.236
   -0.094395   -0.632473   -3.025847  -0.344   0.054   0.236
   -0.094395   -0.600849   -2.956739  -0.354   0.072   0.214
   -0.094395   -0.569225   -2.888113  -0.362   0.088   0.192
   -0.094395   -0.537602   -2.820958  -0.368   0.104   0.166
   -0.094395   -0.505978   -2.756080  -0.370   0.118   0.138
   -0.094395   -0.474354   -2.694091  -0.370   0.130   0.108
   -0.094395   -0.442731   -2.635374  -0.362   0.144   0.074
   -0.094395   -0.411107   -2.580011  -0.348   0.156   0.036
   -0.094395   -0.379484   -2.527739  -0.324   0.170  -0.006
   -0.094395   -0.347860   -2.477894  -0.284   0.188  -0.048
   -0.094395   -0.316236   -2.429404  -0.228   0.210  -0.090
   -0.094395   -0.284613   -2.380877  -0.152   0.238  -0.124
   -0.094395   -0.252989   -2.330849  -0.060   0.278  -0.140
   -0.094395   -0.221365   -2.278237   0.036   0.326  -0.138
   -0.094395   -0.189742   -2.222940   0.112   0.376  -0.122
   -0.094395   -0.158118   -2.166359   0.138   0.390  -0.118
   -0.094395   -0.126495   -2.111050   0.104   0.284  -0.152
   -0.094395   -0.094871   -2.057574   0.026  -0.084  -0.166
   -0.094395   -0.063247   -2.005565   0.012  -0.306  -0.066
   -0.094395   -0.031624   -1.960914   0.024  -0.342   0.028
   -0.062930    0.000000   -1.873226   0.000  -0.154   0.000
   -0.062930    0.031624   -1.851792  -0.008  -0.288  -0.210
   -0.062930    0.063247   -1.857934  -0.096  -0.310  -0.108
   -0.062930    0.094871   -1.890834  -0.144  -0.282   0.012
   -0.062930    0.126495   -1.939012  -0.152  -0.220   0.118
   -0.062930    0.158118   -1.996339  -0.132  -0.096   0.192
   -0.062930    0.189742   -2.059191  -0.116   0.128   0.206
   -0.062930    0.221365   -2.123393  -0.128   0.374   0.144
   -0.062930    0.252989   -2.184505  -0.108   0.382   0.108
   -0.062930    0.284613   -2.241547  -0.044   0.298   0.126
   -0.062930    0.316236   -2.294345   0.044   0.232   0.146
   -0.062930    0.347860   -2.343024   0.134   0.188   0.148
   -0.062930    0.379484   -2.388535   0.218   0.160   0.126
   -0.062930    0.411107   -2.432466   0.282   0.140   0.088
   -0.062930    0.442731   -2.476586   0.330   0.126   0.044
   -0.062930    0.474354   -2.522465   0.358   0.114  -0.002
   -0.062930    0.505978   -2.571264   0.378   0.106  -0.044
   -0.062930    0.537602   -2.623690   0.386   0.096  -0.080
   -0.062930    0.569225   -2.680023   0.388   0.088  -0.114
   -0.062930    0.600849   -2.740181   0.388   0.080  -0.144
   -0.062930    0.632473   -2.803790   0.384   0.072  -0.170
   -0.062930    0.664096   -2.870249   0.376   0.062  -0.196
   -0.062930   -0.695720   -2.938788   0.368   0.050  -0.216
   -0.062930   -0.664096   -3.008499   0.356   0.038  -0.238
   -0.062930   -0.632473   -3.008499  -0.356   0.038   0.238
   -0.062930   -0.600849   -2.938788  -0.368   0.050   0.216
   -0.062930   -0.569225   -2.870249  -0.376   0.062   0.196
   -0.062930   -0.537602   -2.803790  -0.384   0.072   0.170
   -0.062930   -0.505978   -2.740181  -0.388   0.080   0.144
   -0.062930   -0.474354   -2.680023  -0.388   0.088   0.114
   -0.062930   -0.442731   -2.623690  -0.386   0.096   0.080
   -0.062930   -0.411107   -2.571264  -0.378   0.106   0.044
   -0.062930   -0.379484   -2.522465  -0.358   0.114   0.002
   -0.062930   -0.347860   -2.476586  -0.330   0.126  -0.044
   -0.062930   -0.316236   -2.432466  -0.282   0.140  -0.088
   -0.062930   -0.284613   -2.388535  -0.218   0.160  -0.126
   -0.062930   -0.252989   -2.343024  -0.134   0.188  -0.148
   -0.062930   -0.221365   -2.294345  -0.044   0.232  -0.146
   -0.062930   -0.189742   -2.241547   0.044   0.298  -0.126
   -0.062930   -0.158118   -2.184505   0.108   0.382  -0.108
   -0.062930   -0.126495   -2.123393   0.128   0.374  -0.144
   -0.062930   -0.094871   -2.059191   0.116   0.128  -0.206
   -0.062930   -0.063247   -1.996339   0.132  -0.096  -0.192
   -0.062930   -0.031624   -1.939012   0.152  -0.220  -0.118
   -0.031465    0.000000   -1.761640   0.000  -0.300   0.000
   -0.031465    0.031624   -1.766943  -0.120  -0.260  -0.122
   -0.031465    0.063247   -1.807951  -0.206  -0.210   0.060
   -0.031465    0.094871   -1.863215  -0.220  -0.154   0.170
   -0.031465    0.126495   -1.925722  -0.188  -0.092   0.230
   -0.031465    0.158118   -1.994309  -0.138  -0.012   0.248
   -0.031465    0.189742   -2.067864  -0.096   0.124   0.220
   -0.031465    0.221365   -2.141045  -0.098   0.380   0.132
   -0.031465    0.252989   -2.202242  -0.046   0.260   0.096
   -0.031465    0.284613   -2.256380   0.022   0.162   0.132
   -0.031465    0.316236   -2.305929   0.100   0.118   0.156
   -0.031465    0.347860   -2.351303   0.182   0.094   0.154
   -0.031465    0.379484   -2.393595   0.256   0.080   0.128
   -0.031465    0.411107   -2.434494   0.314   0.070   0.088
   -0.031465    0.442731   -2.475836   0.354   0.064   0.042
   -0.031465    0.474354   -2.519226   0.380   0.058  -0.004
   -0.031465    0.505978   -2.565844   0.394   0.054  -0.046
   -0.031465    0.537602   -2.616408   0.402   0.050  -0.084
   -0.031465    0.569225   -2.671207   0.402   0.046  -0.118
   -0.031465    0.600849   -2.730161   0.400   0.042  -0.148
   -0.031465    0.632473   -2.792902   0.394   0.038  -0.174
   -0.031465    0.664096   -2.858846   0.384   0.030  -0.198
   -0.031465   -0.695720   -2.927244   0.376   0.026  -0.220
   -0.031465   -0.664096   -2.997234   0.362   0.020  -0.238
   -0.031465   -0.632473   -2.997234  -0.362   0.020   0.238
   -0.031465   -0.600849   -2.927244  -0.376   0.026   0.220
   -0.031465   -0.569225   -2.858846  -0.384   0.030   0.198
   -0.031465   -0.537602   -2.792902  -0.394   0.038   0.174
   -0.031465   -0.505978   -2.730161  -0.400   0.042   0.148
   -0.031465   -0.474354   -2.671207  -0.402   0.046   0.118
   -0.031465   -0.442731   -2.616408  -0.402   0.050   0.084
   -0.031465   -0.411107   -2.565844  -0.394   0.054   0.046
   -0.031465   -0.379484   -2.519226  -0.380   0.058   0.004
   -0.031465   -0.347860   -2.475836  -0.354   0.064  -0.042
   -0.031465   -0.316236   -2.434494  -0.314   0.070  -0.088
   -0.031465   -0.284613   -2.393595  -0.256   0.080  -0.128
   -0.031465   -0.252989   -2.351303  -0.182   0.094  -0.154
   -0.031465   -0.221365   -2.305929  -0.100   0.118  -0.156
   -0.031465   -0.189742   -2.256380  -0.022   0.162  -0.132
   -0.031465   -0.158118   -2.202242   0.046   0.260  -0.096
   -0.031465   -0.126495   -2.141045   0.098   0.380  -0.132
   -0.031465   -0.094871   -2.067864   0.096   0.124  -0.220
   -0.031465   -0.063247   -1.994309   0.138  -0.012  -0.248
   -0.031465   -0.031624   -1.925722   0.188  -0.092  -0.230
